created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,
"Thu Oct 05 11:53:58 +0000 2023;1709899728425828487;""Buku TRUTH : TEMUKAN RASA UTUHMU"," TEMUKAN HIDUP by SOPHIE NAVITA https://t.co/Cy9S7qaiDb batik air Rempang Robin Chopper Pagiiii Melayu #AniesMuhaimin2024 Ocha Jenglot #MovingEp17 https://t.co/nCXCYG8Fhd https://t.co/RxfkpFO4vr"";0;0;0;0;in;1692294948882923521;1709899728425828487;librari_alvabet;https://twitter.com/librari_alvabet/status/1709899728425828487",,,,,,,,,,
"Thu Oct 05 11:52:35 +0000 2023;1709899381053530232;""Rempang milik negara. Dengan dalih milik negara", rakyat di Rempang diusir dgn menggunakan aparat gabungan.  Dengan dalih milik negara," Pontjo Sutowo dan PT Indobuildco di usir dengan menggunakan aparat dan Satpol PP.  Setali tiga uang. https://t.co/pIGm8JFFoE"";2;62;23;72;in;114697372;1709899381053530232;musniumar;https://twitter.com/musniumar/status/1709899381053530232",,,,,,,,,
"Thu Oct 05 11:51:33 +0000 2023;1709899119354110333;""Wenak pol ya jadi benalu demokrasi? Bikin aksi pemerintah memfasilitasi", provokasi pun dgn santuynya meski ada pak pulisi. Lalu tanpa rasa malu ngotot sistem khilafah satu2nya solusi.  Konflik agraria gorengan kaporit akhir2 ini," Rempang yg semakin kondusif dikomporin lagi 🔥 https://t.co/sDT4E3h5cv"";2;5;3;22;in;1190419219256504320;1709899119354110333;nimas31;https://twitter.com/nimas31/status/1709899119354110333",,,,,,,,,
"Thu Oct 05 11:49:58 +0000 2023;1709898722417815833;""@VIVAcoid Utamakan saja untuk investasi berbalut PSN bos"," buat apa alutsista toh akhirnya dipakai untuk menindas rakyat Rempang."";0;0;0;0;in;1119551875404034053;1709774967125246160;herman284939026;https://twitter.com/herman284939026/status/1709898722417815833",,,,,,,,,,
"Thu Oct 05 11:48:40 +0000 2023;1709898397065625659;""Buku Librari Ori - Ngaji Fikih (Republish) https://t.co/i0frPOp1cs Kapolsek Putri KW Rempang #AniesMuhaimin2024 #TuankuRakyat #HongKongOpen2023 Al Kahfi Jenglot #MovingEp17 #X14 Narnia Miring https://t.co/kNVDtysb1G https://t.co/cDGnUKMeW6"";0;0;0;0;in;1692294948882923521;1709898397065625659;librari_alvabet;https://twitter.com/librari_alvabet/status/1709898397065625659",,,,,,,,,,,
"Thu Oct 05 11:47:19 +0000 2023;1709898054630019356;""Warga Rempang Mulai Relokasi"," Akhirnya Luluh seusai Diberi Janji Menteri... https://t.co/nXCv465AQE lewat @YouTube https://t.co/WCOcymGjXa"";0;0;0;0;in;1243113157066776576;1709898054630019356;tribunbanten;https://twitter.com/tribunbanten/status/1709898054630019356",,,,,,,,,,
"Thu Oct 05 11:45:44 +0000 2023;1709897658004033790;""Naikin berita tentang pulau rempang dongg"";0;0;0;0;in;1569334431789518850;1709897658004033790;hayelivy;https://twitter.com/hayelivy/status/1709897658004033790",,,,,,,,,,,
"Thu Oct 05 11:44:25 +0000 2023;1709897325471223959;""Kasus Rempang menyulut pecahnya NKRI"";0;0;0;0;in;1171326344359079937;1709897325471223959;mhbmuhib17;https://twitter.com/mhbmuhib17/status/1709897325471223959",,,,,,,,,,,
"Thu Oct 05 11:44:01 +0000 2023;1709897225965560137;""info slot gacor hari ini bosku  ling slot gacor : https://t.co/IXdSFrpDGU  KitaKompak SubiantoMenang Investasi Rempang Indonesia Maju 78 TNI otw wealthy Ginting JagaSmangat UntukPakbowo Dirgahayu TNI Bridestory Pengawal Demokrasi https://t.co/FtcYh8Jq3I"";0;5;18;15;in;2355701972;1709897225965560137;slot_hari;https://twitter.com/slot_hari/status/1709897225965560137",,,,,,,,,,,
"Thu Oct 05 11:43:37 +0000 2023;1709897122659881359;""Takkan Melayu Hilang Di Rempang https://t.co/GoFpSVKlfl"";0;0;1;1;in;1628295488167608322;1709897122659881359;Indonsebrang;https://twitter.com/Indonsebrang/status/1709897122659881359",,,,,,,,,,,
"Thu Oct 05 11:43:23 +0000 2023;1709897065197896078;""Buku Librari Ori - Ngaji Fikih (Republish) https://t.co/i0frPOp1cs Kapolsek Putri KW Rempang #AniesMuhaimin2024 #TuankuRakyat #HongKongOpen2023 Al Kahfi Jenglot #MovingEp17 #X14 Narnia Miring https://t.co/0ntAEY62af https://t.co/xQ0tGkiLqj"";0;0;0;0;in;1692294948882923521;1709897065197896078;librari_alvabet;https://twitter.com/librari_alvabet/status/1709897065197896078",,,,,,,,,,,
"Thu Oct 05 11:41:21 +0000 2023;1709896555053060394;""@VIVAcoid Kl bicara begitu berarti bener mau jadi ketum PDIP kan memang begitu salama ini janji gk impor malah impor janji rempang kasih sertifikat malah digusur ambyar"";0;0;0;1;in;1581835593293918208;1709821119107412460;RelawanAniess;https://twitter.com/RelawanAniess/status/1709896555053060394",,,,,,,,,,,
"Thu Oct 05 11:40:44 +0000 2023;1709896399759008121;""Amien Rais dan Ketum Partai Ummat Ridho Rahmadi Jaminkan Diri untuk Pembebasan Tahanan Rempang  https://t.co/XXu0eu8ZuB  @RidhoRahmadi85 @ridho_alhamdi @realAmienRais @Amien__Rais @DPP_PartaiUmmat"";0;0;0;0;in;1155129834172907521;1709896399759008121;FrontNelayan;https://twitter.com/FrontNelayan/status/1709896399759008121",,,,,,,,,,,
"Thu Oct 05 11:36:14 +0000 2023;1709895267317952949;""@OposisiCerdas Penyerobotan Tanah Warga Rempang"," Nusron Wahid: Apa Bedanya BP Batam dengan VOC? https://t.co/aocQ4IFHZO"";0;0;0;0;in;1618351099605577730;1709892357959962917;Kyaigringsing62;https://twitter.com/Kyaigringsing62/status/1709895267317952949",,,,,,,,,,
"Thu Oct 05 11:36:08 +0000 2023;1709895240516305340;""[LIVE] AQSO Edisi Spesial: Ditemukan Jejak Melayu Rempang dalam Dokumen Sejarah Belanda - UAH https://t.co/87NMk3W8ni"";0;0;1;0;in;1873018076;1709895240516305340;SayaSukaNanas;https://twitter.com/SayaSukaNanas/status/1709895240516305340",,,,,,,,,,,
"Thu Oct 05 11:32:39 +0000 2023;1709894362866549041;""@never_alonely Mafia tanah air Indonesia oleh penyelengara negara Harus diakhiri...@Puspen_TNI @atr_bpn @bkpm @KantahKotaBatam .#Rempang @yanmas_reskrim"";0;0;4;3;in;1605195051084435457;1709706229399081297;sumpanto;https://twitter.com/sumpanto/status/1709894362866549041",,,,,,,,,,,
"Thu Oct 05 11:24:41 +0000 2023;1709892357959962917;""Amien Rais dan Ketum Partai Ummat Jaminkan Diri untuk Pembebasan Warga Rempang https://t.co/t3W8jikJaz"";2;2;136;411;in;887743587579944960;1709892357959962917;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1709892357959962917",,,,,,,,,,,
"Thu Oct 05 11:20:58 +0000 2023;1709891422684647556;""@spectatorindex Rempang vs The Gank"";0;0;0;0;en;1112420700155863040;1709855953179340862;apellll;https://twitter.com/apellll/status/1709891422684647556",,,,,,,,,,,
"Thu Oct 05 11:16:55 +0000 2023;1709890405184205223;""Montessori for Multiple Intelligences https://t.co/FbZgra57EF Narnia #MovingEp17 Azizah Abimana KDRT #MyLovelyLiarEp14 #TXTxDior #____ Rempang https://t.co/CqQzU4RWxj https://t.co/piczNRm0U8"";0;0;0;0;in;1692294948882923521;1709890405184205223;librari_alvabet;https://twitter.com/librari_alvabet/status/1709890405184205223",,,,,,,,,,,
"Thu Oct 05 11:13:57 +0000 2023;1709889656631001481;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil memang luar biasa. Kinerja beliau sangat tepat dan cara berkomunikasi juga sangat bagus Investasi Rempang #BahlilGercep"";0;0;0;0;in;1668458293793267712;1709849659068547158;Guenandow;https://twitter.com/Guenandow/status/1709889656631001481",,,,,,,,,,,
"Thu Oct 05 11:13:05 +0000 2023;1709889438791389477;""Bener banget"," agar nantinya Investasi Rempang bisa berjalan lancar dan gak ada hambatan lagi  #BahlilGercep https://t.co/EqaxnNiu08"";0;0;0;0;in;1668458293793267712;1709889438791389477;Guenandow;https://twitter.com/Guenandow/status/1709889438791389477",,,,,,,,,,
"Thu Oct 05 11:12:46 +0000 2023;1709889360957722829;""semangat terus pak .kerja keras bapak membawa hasil. Investasi Rempang #BahlilGercep https://t.co/aWeRENXfTP"";0;0;0;0;in;1694635486277771264;1709889360957722829;cindinoe0;https://twitter.com/cindinoe0/status/1709889360957722829",,,,,,,,,,,
"Thu Oct 05 11:12:39 +0000 2023;1709889330490302485;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil memang super gercep bgt mengatasi masalah Investasi Rempang  #BahlilGercep"";0;0;0;0;in;1667150712248336385;1709849659068547158;dikaidris2;https://twitter.com/dikaidris2/status/1709889330490302485",,,,,,,,,,,
"Thu Oct 05 11:12:17 +0000 2023;1709889240413376977;""@6undul0h Yang preman yang merampok tanah rakyat Rempang"";0;0;0;0;in;1605525046365016065;1709559115020927219;opto1970;https://twitter.com/opto1970/status/1709889240413376977",,,,,,,,,,,
"Thu Oct 05 11:11:42 +0000 2023;1709889090823573782;""@MinmonPS7 Pantesan ngotot mo caplok Rempang"";0;0;0;2;tl;32334648;1709821538839703571;ozzy_sebastian_;https://twitter.com/ozzy_sebastian_/status/1709889090823573782",,,,,,,,,,,
"Thu Oct 05 11:11:38 +0000 2023;1709889073643757999;""Membacakan Nyaring https://t.co/RDd3b0KoZe #MovingEp17 Narnia Azizah KDRT Abimana #MyLovelyLiarEp14 #TXTxDior #____ Halo-Halo Bandung Rempang https://t.co/vDeGJCEUYH https://t.co/3t9kwcJSrm"";0;0;0;0;in;1692294948882923521;1709889073643757999;librari_alvabet;https://twitter.com/librari_alvabet/status/1709889073643757999",,,,,,,,,,,
"Thu Oct 05 11:11:31 +0000 2023;1709889045537669386;""Semoga semunya nanti berjalan lancar untuk Investasi Rempang  #BahlilGercep  https://t.co/v6Qm7SJAt2"";0;0;0;0;in;1667150712248336385;1709889045537669386;dikaidris2;https://twitter.com/dikaidris2/status/1709889045537669386",,,,,,,,,,,
"Thu Oct 05 11:10:46 +0000 2023;1709888859360960867;""Dalam kesempatan ini"," Pak Bahlil juga menyampaikan kalau pemerintah harus berpihak kepada masyarakat tapi juga jangan sampai investasi yang bakal meningkatkan perekonomian kita ini berhenti  Investasi Rempang #BahlilGercep https://t.co/5RBDN23Zql"";0;0;0;0;in;1668458293793267712;1709888859360960867;Guenandow;https://twitter.com/Guenandow/status/1709888859360960867",,,,,,,,,,
"Thu Oct 05 11:10:34 +0000 2023;1709888806869225755;""@nadialipah @anwaribrahim Nak bertukar pemerintah siapapun", nak Anwar Ibrahim di Malaysia, Anies Baswedan di Indonesia. Pemaju dan Pelabur dipaksa untuk menang.  Tak ingat ke bulan lalu kat pulau Rempang Batam Riau," penduduk dipaksa untuk diusir dan dipindahkan? 😡"";0;0;0;0;in;1540661450;1709790364520112393;amiryogi;https://twitter.com/amiryogi/status/1709888806869225755",,,,,,,,
"Thu Oct 05 11:10:25 +0000 2023;1709888770156409322;""Terungkap Korupsi Setoran UWT Rempang Eco City Rp 3",6 Triliun Oktober 04," 2023  https://t.co/lZ4Hmt7sv8"";0;0;0;0;in;1496351386300477443;1709888770156409322;KagoyaSilas;https://twitter.com/KagoyaSilas/status/1709888770156409322",,,,,,,,,
"Thu Oct 05 11:09:24 +0000 2023;1709888515214078416;""Nak bertukar pemerintah siapapun", nak Anwar Ibrahim di Malaysia, Anies Baswedan di Indonesia. Pemaju dan Pelabur dipaksa untuk menang.  Tak ingat ke bulan lalu kat pulau Rempang Batam Riau," penduduk dipaksa diusir dan dipindahkan? 😡"";0;0;1;0;in;1540661450;1709888515214078416;amiryogi;https://twitter.com/amiryogi/status/1709888515214078416",,,,,,,,
"Thu Oct 05 11:08:49 +0000 2023;1709888364932120987;""semangat pak"," kerja keras yang sangat bagus . Investasi Rempang #BahlilGercep https://t.co/oZ1M7GdwpP"";0;0;0;0;in;1694601431368740864;1709888364932120987;delianan99;https://twitter.com/delianan99/status/1709888364932120987",,,,,,,,,,
"Thu Oct 05 11:08:30 +0000 2023;1709888288356708758;""Rekomendasi Sandal Heels  ShaniStoriaFinita SebentarLagi2024 YangHappyHappyAja TibaTibaOktober Dirgahayu TNI KPAI PBSI NA JAEMIN YOU DID WELL Investasi Rempang ginting Jorji 3D FIRST WIN YOU AND ME BY JENNIE Na PD Pandawara Nescafe Lisa Jeongwoo NCT 127 COMEBACK TOMORROW JENO"";0;0;126;144;in;1486668303992975362;1709888288356708758;naaa2116;https://twitter.com/naaa2116/status/1709888288356708758",,,,,,,,,,,
"Thu Oct 05 11:08:30 +0000 2023;1709888286922354967;""Investasi Rempang memang harus jalan agar lebih maju lagi.   #BahlilGercep https://t.co/41KX0au8xW"";0;0;0;0;in;1667150712248336385;1709888286922354967;dikaidris2;https://twitter.com/dikaidris2/status/1709888286922354967",,,,,,,,,,,
"Thu Oct 05 11:08:04 +0000 2023;1709888179258745320;""@IND0_Update @bkpm @DPR_RI @narasitv Wajar beliau dapat apresiasi"," karna memang kinerja beliau nyata dan totalitas banget Investasi Rempang #BahlilGercep"";0;0;0;0;in;1668443887424397313;1709849659068547158;Guedhikaa;https://twitter.com/Guedhikaa/status/1709888179258745320",,,,,,,,,,
"Thu Oct 05 11:07:28 +0000 2023;1709888028351819977;""keren pak bahlil"," kerja keras tidak akan menghianati hasil. Investasi Rempang #BahlilGercep https://t.co/NlJlUR6fIk"";0;0;0;0;in;1630920593481809920;1709888028351819977;resaraharja;https://twitter.com/resaraharja/status/1709888028351819977",,,,,,,,,,
"Thu Oct 05 11:07:20 +0000 2023;1709887994218562029;""Alhamdulillah banyak pihak yang mendukung usaha beliau agar Investasi Rempang berjalan lancar  #BahlilGercep https://t.co/vNW2bsaZVq"";0;0;0;0;in;1668443887424397313;1709887994218562029;Guedhikaa;https://twitter.com/Guedhikaa/status/1709887994218562029",,,,,,,,,,,
"Thu Oct 05 11:06:10 +0000 2023;1709887700487245875;""Abdul Hakim pun mendukung langkah Menteri Bahlil agar investasi di Pulau Rempang ini berjalan dengan baik tanpa mengabaikan hak-hak masyarakat setempat. Investasi Rempang #BahlilGercep https://t.co/NgGhmwtyaX"";0;0;0;0;in;1668443887424397313;1709887700487245875;Guedhikaa;https://twitter.com/Guedhikaa/status/1709887700487245875",,,,,,,,,,,
"Thu Oct 05 11:05:45 +0000 2023;1709887595440926964;""kerja keras yang sangat luat biasa pak Bahlil. Investasi Rempang #BahlilGercep https://t.co/vvjrFaLwxS"";0;0;0;0;in;1629499546660376576;1709887595440926964;mayachan69;https://twitter.com/mayachan69/status/1709887595440926964",,,,,,,,,,,
"Thu Oct 05 11:05:38 +0000 2023;1709887564306604224;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil satset banget mengatasi masalah Investasi Rempang  #BahlilGercep"";0;0;0;0;in;1667301724296736768;1709849659068547158;saputradani6789;https://twitter.com/saputradani6789/status/1709887564306604224",,,,,,,,,,,
"Thu Oct 05 11:05:06 +0000 2023;1709887431066202302;""Amien Rais dan Ketum Partai Ummat Turun ke Pulau Rempang https://t.co/HLr58Yomaa"";0;0;7;13;in;1216815734233264128;1709887431066202302;IDNTimesSumut;https://twitter.com/IDNTimesSumut/status/1709887431066202302",,,,,,,,,,,
"Thu Oct 05 11:05:03 +0000 2023;1709887418823016895;""@carson_gianluca @swiftiiesss @intinyabuatjbjb @tanyakanrl Iya mirip kak"," b3danya kalau pati rembang agak rendah. Ga kyak kudus pati"";0;0;0;0;in;1613152786669252613;1709732639966429493;imperfectyoja;https://twitter.com/imperfectyoja/status/1709887418823016895",,,,,,,,,,
"Thu Oct 05 11:04:35 +0000 2023;1709887303567692108;""harus diapresiasi ini cara kerja pak Bahlil. Investasi Rempang #BahlilGercep https://t.co/rR5yVER2dF"";0;0;0;0;in;1638110818968678401;1709887303567692108;adindapasai;https://twitter.com/adindapasai/status/1709887303567692108",,,,,,,,,,,
"Thu Oct 05 11:03:56 +0000 2023;1709887139704631576;""@IND0_Update @bkpm @DPR_RI @narasitv Asli gua seneng banget"," akhirnya permasalahan disana bisa teratasi dengan baik. Terimakasih pak Bahlil Investasi Rempang #BahlilGercep"";0;0;0;0;in;1667716727353020416;1709849659068547158;Baskarraw;https://twitter.com/Baskarraw/status/1709887139704631576",,,,,,,,,,
"Thu Oct 05 11:03:34 +0000 2023;1709887044531691725;""@CSzipel_ yuk bisa yuk pak @bahlillahadalia semakin cepat jalanin Investasi Rempang bakalan semakin baik buat para warga  #BahlilGercep"";0;0;0;0;in;1107780642987630592;1709850914943869266;finaa342;https://twitter.com/finaa342/status/1709887044531691725",,,,,,,,,,,
"Thu Oct 05 11:03:33 +0000 2023;1709887042803655147;""Memang cara komunikasi pak Bahlil dengan warga rempang untuk Investasi Rempang patut di ancungi jempol  #BahlilGercep https://t.co/8oy5zHWrpI"";0;0;0;0;in;1667301724296736768;1709887042803655147;saputradani6789;https://twitter.com/saputradani6789/status/1709887042803655147",,,,,,,,,,,
"Thu Oct 05 11:03:17 +0000 2023;1709886972570054831;""Menteri Investasi/Kepala BKPM"," Bahlil tegaskan bakal turun terus selesaikan persoalan di Pulau Rempang. Hal itu sesuai arahan Presiden Jokowi https://t.co/cI3pHZflSH"";0;1;0;1;in;23343960;1709886972570054831;kompascom;https://twitter.com/kompascom/status/1709886972570054831",,,,,,,,,,
"Thu Oct 05 11:02:53 +0000 2023;1709886872720380001;""Bener banget pak"," lebih cepat diterbitkan Perpresnya makan akan lebih baik juga  Investasi Rempang #BahlilGercep https://t.co/90DOEVVfDo"";0;0;0;0;in;1667716727353020416;1709886872720380001;Baskarraw;https://twitter.com/Baskarraw/status/1709886872720380001",,,,,,,,,,
"Thu Oct 05 11:02:02 +0000 2023;1709886659020619844;""@sbkbcau iy rembang dong walaupun panas ttp slay"";0;0;0;0;in;1270549272417595394;1709871889173422282;awrachmaaa;https://twitter.com/awrachmaaa/status/1709886659020619844",,,,,,,,,,,
"Thu Oct 05 11:01:46 +0000 2023;1709886590846460399;""Nah kalau orang yang tepat turun langsung pasti permasalahan bisa teratasi dengan baik. Good job pak Bahlil  Investasi Rempang #BahlilGercep https://t.co/HyJnWRDVTS"";0;0;0;0;in;1667716727353020416;1709886590846460399;Baskarraw;https://twitter.com/Baskarraw/status/1709886590846460399",,,,,,,,,,,
"Thu Oct 05 11:00:00 +0000 2023;1709886149534380524;""Memalukan! Menteri Bahlil Pakai Preman Bayaran Bubarkan Aksi HMI Bela Rempang  https://t.co/wobHMYra5c"";0;0;0;0;in;853782937782714368;1709886149534380524;radaraktual;https://twitter.com/radaraktual/status/1709886149534380524",,,,,,,,,,,
"Thu Oct 05 10:59:54 +0000 2023;1709886121361256804;""Ini semua terjadi berkat kerja keras Pak Bahlil untuk Investasi Rempang  #BahlilGercep https://t.co/JKm9HVCvcm"";0;0;0;0;in;1667301724296736768;1709886121361256804;saputradani6789;https://twitter.com/saputradani6789/status/1709886121361256804",,,,,,,,,,,
"Thu Oct 05 10:58:44 +0000 2023;1709885828112212253;""Menteri investasi pak bahlil dapet apresiasi sih hal yg wajar"," melihat kinerja nya yg baik soal Investasi Rempang ini #BahlilGercep https://t.co/EZVELkEGcI"";0;0;0;0;in;1606784091751616512;1709885828112212253;popppular67;https://twitter.com/popppular67/status/1709885828112212253",,,,,,,,,,
"Thu Oct 05 10:58:38 +0000 2023;1709885804817125841;""sangat mengapresiasi prestasi pak Bahlil. dan semoga bapak bisa turun tangan mengatasi masalah pulau . Investasi Rempang #BahlilGercep https://t.co/fTBoMRsH11"";0;0;0;0;in;1694605568059822081;1709885804817125841;miracacaz;https://twitter.com/miracacaz/status/1709885804817125841",,,,,,,,,,,
"Thu Oct 05 10:57:56 +0000 2023;1709885627968393299;""@IND0_Update @bkpm @DPR_RI @narasitv Semoga semuanya berakhir dengan baik Investasi Rempang  #BahlilGercep"";0;0;0;0;in;1676066409594621952;1709849659068547158;BobihuAmel;https://twitter.com/BobihuAmel/status/1709885627968393299",,,,,,,,,,,
"Thu Oct 05 10:57:51 +0000 2023;1709885604983718390;""Kinerja menteri investasi bahlil gercep bgt ga sih"," semoga Investasi Rempang lancar #BahlilGercep https://t.co/mWCBKiP5Ds"";0;0;0;0;in;1606784091751616512;1709885604983718390;popppular67;https://twitter.com/popppular67/status/1709885604983718390",,,,,,,,,,
"Thu Oct 05 10:56:59 +0000 2023;1709885386888261923;""@IND0_Update @bkpm @DPR_RI @narasitv Kinerja pak Bahlil emang gak usah diragukan lagi. Serba cepat dan tepat sasaran Investasi Rempang #BahlilGercep"";0;0;0;0;in;1644214153916346374;1709849659068547158;Mohapaif;https://twitter.com/Mohapaif/status/1709885386888261923",,,,,,,,,,,
"Thu Oct 05 10:56:55 +0000 2023;1709885370606010587;""Wah"," bapak bahlil sangat pintar . kerja cepat dan tanggap. Investasi Rempang #BahlilGercep https://t.co/q3LQnhIQl7"";0;0;0;0;in;1694607710896226304;1709885370606010587;muliaanisac;https://twitter.com/muliaanisac/status/1709885370606010587",,,,,,,,,,
"Thu Oct 05 10:56:33 +0000 2023;1709885279467974871;""Dpr ikut arahan bahlil terkait Investasi Rempang #BahlilGercep https://t.co/DmktLpWx3e"";0;0;0;0;in;1304248304377589760;1709885279467974871;___justasusual;https://twitter.com/___justasusual/status/1709885279467974871",,,,,,,,,,,
"Thu Oct 05 10:56:24 +0000 2023;1709885243090772293;""Akhirnya masyarakat menyetujui Investasi Rempang"," semuanya berkat ide Pak Bahlil  #BahlilGercep https://t.co/QYxgVOkDVW"";0;0;0;0;in;1676066409594621952;1709885243090772293;BobihuAmel;https://twitter.com/BobihuAmel/status/1709885243090772293",,,,,,,,,,
"Thu Oct 05 10:56:20 +0000 2023;1709885223226527908;""Gua dukung banget DPR bentuk tim khusus ini  Investasi Rempang #BahlilGercep https://t.co/cm0nfbO5SR"";0;0;0;0;in;1644214153916346374;1709885223226527908;Mohapaif;https://twitter.com/Mohapaif/status/1709885223226527908",,,,,,,,,,,
"Thu Oct 05 10:55:36 +0000 2023;1709885039163723905;""Mantap pakkk"," laksanakan tugasmu dengan baik. Investasi Rempang #BahlilGercep https://t.co/SgUNG1ceoW"";0;0;0;0;in;1694610036964925440;1709885039163723905;angelawibuu;https://twitter.com/angelawibuu/status/1709885039163723905",,,,,,,,,,
"Thu Oct 05 10:55:13 +0000 2023;1709884942593966138;""Masyarakat sudah setuju"," itu artinya Investasi Rempang bisa segera jalan #BahlilGercep https://t.co/ilzktlfNBN"";0;0;0;0;in;1644214153916346374;1709884942593966138;Mohapaif;https://twitter.com/Mohapaif/status/1709884942593966138",,,,,,,,,,
"Thu Oct 05 10:54:50 +0000 2023;1709884846267625782;""Ikutilah arahan pak Bahlil agar Investasi Rempang lancar  #BahlilGercep https://t.co/fYeuOBfOJ8"";0;0;0;0;in;1676066409594621952;1709884846267625782;BobihuAmel;https://twitter.com/BobihuAmel/status/1709884846267625782",,,,,,,,,,,
"Thu Oct 05 10:54:32 +0000 2023;1709884772938551387;""sangat keren pak Bahlil. Investasi Rempang #BahlilGercep https://t.co/betUlitIXV"";0;0;0;0;in;1694640196917284865;1709884772938551387;nanakimmy17;https://twitter.com/nanakimmy17/status/1709884772938551387",,,,,,,,,,,
"Thu Oct 05 10:53:50 +0000 2023;1709884596664578480;""Emg cocok diapresiasi sih"," karna pak bahlil bijak dalam mengatasi permasalahan dan Investasi Rempang ini #BahlilGercep https://t.co/Gl28McS2zs"";0;0;0;0;in;1304248304377589760;1709884596664578480;___justasusual;https://twitter.com/___justasusual/status/1709884596664578480",,,,,,,,,,
"Thu Oct 05 10:53:49 +0000 2023;1709884593963425898;""Sangat mengapresiasi kerja pak Bahlil dalam mengatasi pulau rempang . Investasi Rempang #BahlilGercep https://t.co/CdC4OpqiGk"";0;0;0;0;in;1694640196917284865;1709884593963425898;nanakimmy17;https://twitter.com/nanakimmy17/status/1709884593963425898",,,,,,,,,,,
"Thu Oct 05 10:53:15 +0000 2023;1709884448668549352;""@IND0_Update @bkpm @DPR_RI @narasitv Ini semua berkat pendekatan pak Bahlil yg adem. Investasi Rempang  #BahlilGercep"";0;0;0;0;in;544195781;1709849659068547158;MegaYantu;https://twitter.com/MegaYantu/status/1709884448668549352",,,,,,,,,,,
"Thu Oct 05 10:52:42 +0000 2023;1709884311527469422;""@IND0_Update @bkpm @DPR_RI @narasitv Keren"," pak Bahlil mendapat apresiasi dari sejumlah pihak termasuk DPR Investasi Rempang #BahlilGercep"";0;0;0;0;in;1644364427616223232;1709849659068547158;Gundartyo;https://twitter.com/Gundartyo/status/1709884311527469422",,,,,,,,,,
"Thu Oct 05 10:52:37 +0000 2023;1709884291994574969;""Kinerja bahlil dalam Investasi Rempang emang patut diapresiasi sih #BahlilGercep  https://t.co/TWiFLXQibq"";0;0;0;0;in;1600010876014460934;1709884291994574969;exoblaugrana;https://twitter.com/exoblaugrana/status/1709884291994574969",,,,,,,,,,,
"Thu Oct 05 10:51:54 +0000 2023;1709884108208546199;""Sekarang saatnya semua pihak bisa saling bekerja sama agar nantinya Investasi Rempang bisa berjalan lancar #BahlilGercep https://t.co/D2E95DfXsb"";0;0;0;0;in;1644364427616223232;1709884108208546199;Gundartyo;https://twitter.com/Gundartyo/status/1709884108208546199",,,,,,,,,,,
"Thu Oct 05 10:50:38 +0000 2023;1709883788833231252;""DPR apresiasi cara Menteri Bahlil tangani konflik di Pulau Rempang"," dan berani menyampaikan akar permasalahannya  Investasi Rempang #BahlilGercep https://t.co/sAqrcjrttl"";0;0;0;0;in;1644364427616223232;1709883788833231252;Gundartyo;https://twitter.com/Gundartyo/status/1709883788833231252",,,,,,,,,,
"Thu Oct 05 10:50:31 +0000 2023;1709883762987966514;""Salut banget sama Pak Bahlil. Beliau terbuka"," blakblakan dan tak ada yg ditutupi mengenai Investasi Rempang  #BahlilGercep  https://t.co/VTwn7iq2vZ"";0;0;0;0;in;544195781;1709883762987966514;MegaYantu;https://twitter.com/MegaYantu/status/1709883762987966514",,,,,,,,,,
"Thu Oct 05 10:50:27 +0000 2023;1709883745153753553;""Semoga kinerjanya semakin bagus dan tidak ada yg dirugikan dalam Investasi Rempang ini ya pak #BahlilGercep https://t.co/kQTOuDgWY4"";0;0;0;0;in;1600010876014460934;1709883745153753553;exoblaugrana;https://twitter.com/exoblaugrana/status/1709883745153753553",,,,,,,,,,,
"Thu Oct 05 10:49:17 +0000 2023;1709883449123983366;""#MelayuMelawanKebohongan Dampak investasi yg ugal2an. Dng disahkannya UUCK"," kasus Rempang akan terus berulang krn dng UUCK investasi  itu segalanya dan rakyat bs digusur dan digeser sana sini krn bukan faktor utama yg hrs diprioritaskan hak2nya https://t.co/cunNgAAJh1"";0;0;0;0;in;175442007;1709883449123983366;ecosocrights;https://twitter.com/ecosocrights/status/1709883449123983366",,,,,,,,,,
"Thu Oct 05 10:47:46 +0000 2023;1709883069656969459;""@SiaranBolaLive screenshot ini. daerah ikn bakal jadi kek rempang ttg eksploitasi lahan", penggusuran scr paksa," dll."";0;0;0;0;in;1526728618730082304;1709753047826784605;cappuciky;https://twitter.com/cappuciky/status/1709883069656969459",,,,,,,,,
"Thu Oct 05 10:47:14 +0000 2023;1709882935304929643;""@IND0_Update @bkpm @DPR_RI @narasitv Nah ini"," terbukti kan kinerja pak Bahlil emang gak main main Investasi Rempang #BahlilGercep"";0;0;0;0;in;1639794869937012737;1709849659068547158;Gueeddi;https://twitter.com/Gueeddi/status/1709882935304929643",,,,,,,,,,
